id,area,dynamic,sleak,gleak,gt_pf,gt_pw,gt_area,gt_t,arch0,arch1,arch2,arch3,arch4,arch5,arch6,arch7,arch8,arch9,arch10,arch11,arch12,arch13,arch14,arch15,arch16,arch17,arch18,arch19,arch20,arch21,arch22,arch23,arch24,arch25,arch26,arch27,arch28
8628,0.37417,0.224,0.0178236,0.000278873,1.637872,0.043434,2521936.015,15052.58576,0,1,1,0,3,1,1,3,1,0,3,4,5,5,4,3,2,3,3,0,1,0,0,0,1,1,0,0,1
8629,0.572916,0.224286,0.0198556,0.000293384,1.672186,0.047875,2322460.661,17248.26716,0,1,1,1,3,1,1,3,1,1,3,4,5,5,4,3,2,3,3,0,1,0,0,0,1,1,0,0,1
8630,0.574796,0.224295,0.0199363,0.000295029,1.831522,0.048095,2314372.274,16863.28258,0,1,1,1,4,1,1,4,1,1,4,4,5,5,4,3,2,3,3,0,1,0,0,0,1,1,0,0,1
8631,0.574796,0.224295,0.0199363,0.000295029,1.398767,0.032146,2235736.759,13183.15832,0,1,1,0,3,1,1,3,1,0,3,3,4,4,6,3,2,3,3,0,1,0,0,0,1,1,0,0,1
8632,0.435296,0.224173,0.0187554,0.000284852,1.529345,0.047821,2147714.217,17184.25899,0,1,1,1,3,1,1,3,1,1,3,3,4,4,6,3,2,3,3,0,1,0,0,0,1,1,0,0,1
8633,0.437177,0.224183,0.0188361,0.000286497,1.494896,0.0487,2455897.974,17253.04453,0,1,1,1,4,1,1,4,1,1,4,3,4,4,6,3,2,3,3,0,1,0,0,0,1,1,0,0,1
8634,0.437177,0.224183,0.0188361,0.000286497,1.901925,0.042482,2555204.781,14432.85615,0,1,1,0,3,1,1,3,1,0,3,2,3,3,6,3,2,3,3,0,1,0,0,0,1,1,0,0,1
8635,0.37232,0.223991,0.0177468,0.000277291,1.686687,0.049044,1945034.685,16650.42324,0,1,1,1,3,1,1,3,1,1,3,2,3,3,6,3,2,3,3,0,1,0,0,0,1,1,0,0,1
8636,0.374201,0.224,0.0178275,0.000278937,1.511259,0.039137,2491608.835,16946.52044,0,1,1,1,4,1,1,4,1,1,4,2,3,3,6,3,2,3,3,0,1,0,0,0,1,1,0,0,1
8637,0.374201,0.224,0.0178275,0.000278937,1.919279,0.030949,2066629.343,15013.94988,0,1,1,0,3,1,1,3,1,0,3,4,5,5,6,3,2,3,3,0,1,0,0,0,1,1,0,0,1
8638,0.572947,0.224286,0.0198594,0.000293448,1.703434,0.035814,2413495.965,16725.43616,0,1,1,1,3,1,1,3,1,1,3,4,5,5,6,3,2,3,3,0,1,0,0,0,1,1,0,0,1
8639,0.574827,0.224295,0.0199402,0.000295093,1.785247,0.037808,2114225.401,17459.5157,0,1,1,1,4,1,1,4,1,1,4,4,5,5,6,3,2,3,3,0,1,0,0,0,1,1,0,0,1
8640,0.574827,0.224295,0.0199402,0.000295093,1.760441,0.042226,1983191.419,13642.14632,0,1,1,0,3,1,1,3,1,0,3,3,4,4,5,5,5,3,3,0,1,0,0,0,1,1,0,0,1
8641,0.435514,0.224174,0.0187923,0.000285366,1.697724,0.034063,2092323.616,16533.86045,0,1,1,1,3,1,1,3,1,1,3,3,4,4,5,5,5,3,3,0,1,0,0,0,1,1,0,0,1
8642,0.437711,0.224185,0.0188826,0.00028715,1.599075,0.046332,2463987.287,17197.10679,0,1,1,1,4,1,1,4,1,1,4,3,4,4,5,5,5,3,3,0,1,0,0,0,1,1,0,0,1
8643,0.437711,0.224185,0.0188826,0.00028715,1.678047,0.046892,2186263.43,13742.13996,0,1,1,0,3,1,1,3,1,0,3,2,3,3,5,5,5,3,3,0,1,0,0,0,1,1,0,0,1
8644,0.372538,0.223992,0.0177837,0.000277805,1.571158,0.030245,2203912.116,16435.33355,0,1,1,1,3,1,1,3,1,1,3,2,3,3,5,5,5,3,3,0,1,0,0,0,1,1,0,0,1
8645,0.374735,0.224003,0.017874,0.000279589,1.387494,0.037479,2146213.0,15866.25273,0,1,1,1,4,1,1,4,1,1,4,2,3,3,5,5,5,3,3,0,1,0,0,0,1,1,0,0,1
8646,0.374735,0.224003,0.017874,0.000279589,1.561254,0.034374,2230818.004,14178.74648,0,1,1,0,3,1,1,3,1,0,3,4,5,5,5,5,5,3,3,0,1,0,0,0,1,1,0,0,1
8647,0.573164,0.224287,0.0198963,0.000293962,1.58662,0.035646,2308877.205,16154.6451,0,1,1,1,3,1,1,3,1,1,3,4,5,5,5,5,5,3,3,0,1,0,0,0,1,1,0,0,1
8648,0.575362,0.224297,0.0199866,0.000295746,1.727474,0.044676,2435963.04,17225.28915,0,1,1,1,4,1,1,4,1,1,4,4,5,5,5,5,5,3,3,0,1,0,0,0,1,1,0,0,1
8649,0.575362,0.224297,0.0199866,0.000295746,1.919929,0.047417,2312073.713,13974.40936,0,1,1,0,3,1,1,3,1,0,3,3,4,4,4,5,5,3,3,0,1,0,0,0,1,1,0,0,1
8650,0.435495,0.224174,0.0187908,0.000285327,1.46321,0.041412,1992814.473,16424.6643,0,1,1,1,3,1,1,3,1,1,3,3,4,4,4,5,5,3,3,0,1,0,0,0,1,1,0,0,1
8651,0.437693,0.224185,0.0188811,0.000287111,1.316731,0.050662,1923565.868,16913.27342,0,1,1,1,4,1,1,4,1,1,4,3,4,4,4,5,5,3,3,0,1,0,0,0,1,1,0,0,1
8652,0.437693,0.224185,0.0188811,0.000287111,1.91752,0.042739,2575916.868,14277.74923,0,1,1,0,3,1,1,3,1,0,3,2,3,3,4,5,5,3,3,0,1,0,0,0,1,1,0,0,1
8653,0.372519,0.223992,0.0177822,0.000277766,1.777355,0.046057,1918709.947,16780.99131,0,1,1,1,3,1,1,3,1,1,3,2,3,3,4,5,5,3,3,0,1,0,0,0,1,1,0,0,1
8654,0.374717,0.224002,0.0178725,0.00027955,1.356056,0.033585,2167211.605,17411.01008,0,1,1,1,4,1,1,4,1,1,4,2,3,3,4,5,5,3,3,0,1,0,0,0,1,1,0,0,1
8655,0.374717,0.224002,0.0178725,0.00027955,1.605709,0.038033,2275469.897,15667.89756,0,1,1,0,3,1,1,3,1,0,3,4,5,5,4,5,5,3,3,0,1,0,0,0,1,1,0,0,1
8656,0.573145,0.224287,0.0198949,0.000293922,1.793249,0.049182,2089978.993,17199.56176,0,1,1,1,3,1,1,3,1,1,3,4,5,5,4,5,5,3,3,0,1,0,0,0,1,1,0,0,1
8657,0.575343,0.224297,0.0199852,0.000295706,1.687475,0.03072,2346373.304,17916.33144,0,1,1,1,4,1,1,4,1,1,4,4,5,5,4,5,5,3,3,0,1,0,0,0,1,1,0,0,1
8658,0.575343,0.224297,0.0199852,0.000295706,1.918275,0.041823,2170708.574,14015.26132,0,1,1,0,3,1,1,3,1,0,3,3,4,4,6,5,5,3,3,0,1,0,0,0,1,1,0,0,1
8659,0.435526,0.224174,0.0187947,0.000285391,1.557966,0.044481,2220001.74,17735.44571,0,1,1,1,3,1,1,3,1,1,3,3,4,4,6,5,5,3,3,0,1,0,0,0,1,1,0,0,1
8660,0.437723,0.224185,0.018885,0.000287175,1.511929,0.035401,2341799.057,18006.53375,0,1,1,1,4,1,1,4,1,1,4,3,4,4,6,5,5,3,3,0,1,0,0,0,1,1,0,0,1
8661,0.437723,0.224185,0.018885,0.000287175,1.995823,0.048287,2223385.501,14553.44676,0,1,1,0,3,1,1,3,1,0,3,2,3,3,6,5,5,3,3,0,1,0,0,0,1,1,0,0,1
8662,0.37255,0.223992,0.0177861,0.00027783,1.937131,0.033288,2599980.055,16934.50521,0,1,1,1,3,1,1,3,1,1,3,2,3,3,6,5,5,3,3,0,1,0,0,0,1,1,0,0,1
8663,0.374747,0.224003,0.0178764,0.000279614,1.653052,0.036852,2570700.202,17279.13473,0,1,1,1,4,1,1,4,1,1,4,2,3,3,6,5,5,3,3,0,1,0,0,0,1,1,0,0,1
8664,0.374747,0.224003,0.0178764,0.000279614,1.994655,0.049837,2199154.113,15767.40989,0,1,1,0,3,1,1,3,1,0,3,4,5,5,6,5,5,3,3,0,1,0,0,0,1,1,0,0,1
8665,0.573176,0.224287,0.0198987,0.000293987,1.494799,0.049165,2479144.338,16978.94054,0,1,1,1,3,1,1,3,1,1,3,4,5,5,6,5,5,3,3,0,1,0,0,0,1,1,0,0,1
8666,0.575374,0.224298,0.019989,0.000295771,1.596228,0.043516,2340992.223,18053.13649,0,1,1,1,4,1,1,4,1,1,4,4,5,5,6,5,5,3,3,0,1,0,0,0,1,1,0,0,1
8667,0.575374,0.224298,0.019989,0.000295771,1.496842,0.036169,1859720.402,12862.39944,0,1,1,0,3,1,1,3,1,0,3,3,4,4,5,4,4,2,2,0,1,0,0,0,1,1,0,0,1
8668,0.435375,0.224173,0.0187623,0.000284995,1.495458,0.049687,2040420.037,15667.87174,0,1,1,1,3,1,1,3,1,1,3,3,4,4,5,4,4,2,2,0,1,0,0,0,1,1,0,0,1
8669,0.437425,0.224183,0.0188461,0.000286681,1.999741,0.03549,2388538.561,16003.22331,0,1,1,1,4,1,1,4,1,1,4,3,4,4,5,4,4,2,2,0,1,0,0,0,1,1,0,0,1
8670,0.437425,0.224183,0.0188461,0.000286681,1.744847,0.035999,1972092.315,13546.36548,0,1,1,0,3,1,1,3,1,0,3,2,3,3,5,4,4,2,2,0,1,0,0,0,1,1,0,0,1
8671,0.372399,0.223991,0.0177537,0.000277435,1.474103,0.03359,1949350.722,15971.57081,0,1,1,1,3,1,1,3,1,1,3,2,3,3,5,4,4,2,2,0,1,0,0,0,1,1,0,0,1
8672,0.374449,0.224001,0.0178375,0.00027912,1.731786,0.041948,2102119.079,16067.455,0,1,1,1,4,1,1,4,1,1,4,2,3,3,5,4,4,2,2,0,1,0,0,0,1,1,0,0,1
8673,0.374449,0.224001,0.0178375,0.00027912,1.817007,0.037061,1962051.824,13720.9775,0,1,1,0,3,1,1,3,1,0,3,4,5,5,5,4,4,2,2,0,1,0,0,0,1,1,0,0,1
8674,0.573025,0.224286,0.0198664,0.000293591,1.774082,0.031285,2190167.592,15288.75846,0,1,1,1,3,1,1,3,1,1,3,4,5,5,5,4,4,2,2,0,1,0,0,0,1,1,0,0,1
8675,0.575076,0.224296,0.0199502,0.000295276,1.971861,0.037966,2191082.274,16937.12718,0,1,1,1,4,1,1,4,1,1,4,4,5,5,5,4,4,2,2,0,1,0,0,0,1,1,0,0,1
8676,0.575076,0.224296,0.0199502,0.000295276,1.869382,0.038715,2084768.092,12815.68035,0,1,1,0,3,1,1,3,1,0,3,3,4,4,4,4,4,2,2,0,1,0,0,0,1,1,0,0,1
8677,0.435356,0.224173,0.0187609,0.000284956,1.993776,0.038441,2482327.925,15657.68279,0,1,1,1,3,1,1,3,1,1,3,3,4,4,4,4,4,2,2,0,1,0,0,0,1,1,0,0,1
8678,0.437406,0.224183,0.0188446,0.000286642,1.644517,0.050933,1992880.021,15902.70037,0,1,1,1,4,1,1,4,1,1,4,3,4,4,4,4,4,2,2,0,1,0,0,0,1,1,0,0,1
8679,0.437406,0.224183,0.0188446,0.000286642,1.508735,0.039336,1939241.971,13105.5021,0,1,1,0,3,1,1,3,1,0,3,2,3,3,4,4,4,2,2,0,1,0,0,0,1,1,0,0,1
8680,0.37238,0.223991,0.0177523,0.000277395,1.512532,0.047361,2277566.837,15762.28688,0,1,1,1,3,1,1,3,1,1,3,2,3,3,4,4,4,2,2,0,1,0,0,0,1,1,0,0,1
8681,0.37443,0.224001,0.017836,0.000279081,1.416662,0.047954,2363830.358,15703.10485,0,1,1,1,4,1,1,4,1,1,4,2,3,3,4,4,4,2,2,0,1,0,0,0,1,1,0,0,1
8682,0.37443,0.224001,0.017836,0.000279081,1.350173,0.033032,2180999.67,13616.73076,0,1,1,0,3,1,1,3,1,0,3,4,5,5,4,4,4,2,2,0,1,0,0,0,1,1,0,0,1
8683,0.573006,0.224286,0.019865,0.000293552,1.926509,0.046901,2186221.296,15574.30412,0,1,1,1,3,1,1,3,1,1,3,4,5,5,4,4,4,2,2,0,1,0,0,0,1,1,0,0,1
8684,0.575057,0.224296,0.0199487,0.000295237,1.780623,0.037379,2093502.239,15857.26342,0,1,1,1,4,1,1,4,1,1,4,4,5,5,4,4,4,2,2,0,1,0,0,0,1,1,0,0,1
8685,0.575057,0.224296,0.0199487,0.000295237,1.410562,0.04106,2376468.902,12846.81384,0,1,1,0,3,1,1,3,1,0,3,3,4,4,6,4,4,2,2,0,1,0,0,0,1,1,0,0,1
8686,0.435387,0.224173,0.0187647,0.00028502,1.864966,0.035752,2273360.379,15442.74551,0,1,1,1,3,1,1,3,1,1,3,3,4,4,6,4,4,2,2,0,1,0,0,0,1,1,0,0,1
8687,0.437437,0.224183,0.0188485,0.000286706,1.488779,0.031002,2265461.405,15595.5543,0,1,1,1,4,1,1,4,1,1,4,3,4,4,6,4,4,2,2,0,1,0,0,0,1,1,0,0,1
8688,0.437437,0.224183,0.0188485,0.000286706,1.68197,0.043789,2464087.539,13237.81867,0,1,1,0,3,1,1,3,1,0,3,2,3,3,6,4,4,2,2,0,1,0,0,0,1,1,0,0,1
8689,0.372411,0.223991,0.0177561,0.000277459,1.421309,0.033768,2283710.803,15004.68975,0,1,1,1,3,1,1,3,1,1,3,2,3,3,6,4,4,2,2,0,1,0,0,0,1,1,0,0,1
8690,0.374461,0.224001,0.0178399,0.000279145,1.910707,0.032259,2463247.251,15482.80507,0,1,1,1,4,1,1,4,1,1,4,2,3,3,6,4,4,2,2,0,1,0,0,0,1,1,0,0,1
8691,0.374461,0.224001,0.0178399,0.000279145,1.717351,0.030203,2307820.476,13401.30858,0,1,1,0,3,1,1,3,1,0,3,4,5,5,6,4,4,2,2,0,1,0,0,0,1,1,0,0,1
8692,0.573037,0.224286,0.0198688,0.000293616,1.489596,0.050143,2286402.415,15445.19771,0,1,1,1,3,1,1,3,1,1,3,4,5,5,6,4,4,2,2,0,1,0,0,0,1,1,0,0,1
8693,0.575088,0.224296,0.0199526,0.000295301,1.484081,0.048335,1868334.313,15239.35904,0,1,1,1,4,1,1,4,1,1,4,4,5,5,6,4,4,2,2,0,1,0,0,0,1,1,0,0,1
8694,0.575088,0.224296,0.0199526,0.000295301,1.960522,0.038169,2049432.889,12746.76246,0,1,1,0,3,1,1,3,1,0,3,3,4,4,5,3,2,2,2,0,1,0,0,0,1,1,0,0,1
8695,0.43523,0.224173,0.0187446,0.000284712,1.787953,0.042047,2567407.203,14424.97968,0,1,1,1,3,1,1,3,1,1,3,3,4,4,5,3,2,2,2,0,1,0,0,0,1,1,0,0,1
8696,0.43711,0.224182,0.0188253,0.000286357,1.827571,0.035033,2188377.661,15037.69997,0,1,1,1,4,1,1,4,1,1,4,3,4,4,5,3,2,2,2,0,1,0,0,0,1,1,0,0,1
8697,0.43711,0.224182,0.0188253,0.000286357,1.363575,0.037279,2051047.329,12868.16421,0,1,1,0,3,1,1,3,1,0,3,2,3,3,5,3,2,2,2,0,1,0,0,0,1,1,0,0,1
8698,0.372254,0.22399,0.017736,0.000277151,1.862117,0.041136,2016675.985,14726.15689,0,1,1,1,3,1,1,3,1,1,3,2,3,3,5,3,2,2,2,0,1,0,0,0,1,1,0,0,1
8699,0.374134,0.224,0.0178167,0.000278796,1.93644,0.030721,2359158.554,15082.37702,0,1,1,1,4,1,1,4,1,1,4,2,3,3,5,3,2,2,2,0,1,0,0,0,1,1,0,0,1
8700,0.374134,0.224,0.0178167,0.000278796,1.387614,0.045947,2186539.938,12734.35958,0,1,1,0,3,1,1,3,1,0,3,4,5,5,5,3,2,2,2,0,1,0,0,0,1,1,0,0,1
8701,0.57288,0.224285,0.0198487,0.000293307,1.391923,0.05033,2103697.527,15685.49472,0,1,1,1,3,1,1,3,1,1,3,4,5,5,5,3,2,2,2,0,1,0,0,0,1,1,0,0,1
8702,0.574761,0.224295,0.0199294,0.000294953,1.948021,0.036537,1909186.682,15819.12157,0,1,1,1,4,1,1,4,1,1,4,4,5,5,5,3,2,2,2,0,1,0,0,0,1,1,0,0,1
8703,0.574761,0.224295,0.0199294,0.000294953,1.332282,0.032074,2303785.314,12424.02168,0,1,1,0,3,1,1,3,1,0,3,3,4,4,4,3,2,2,2,0,1,0,0,0,1,1,0,0,1
8704,0.435211,0.224173,0.0187431,0.000284673,1.69242,0.049444,2082128.585,14815.1278,0,1,1,1,3,1,1,3,1,1,3,3,4,4,4,3,2,2,2,0,1,0,0,0,1,1,0,0,1
8705,0.437092,0.224182,0.0188238,0.000286318,1.685961,0.035007,2348149.744,15247.69986,0,1,1,1,4,1,1,4,1,1,4,3,4,4,4,3,2,2,2,0,1,0,0,0,1,1,0,0,1
8706,0.437092,0.224182,0.0188238,0.000286318,1.85606,0.032249,2444738.647,12412.41063,0,1,1,0,3,1,1,3,1,0,3,2,3,3,4,3,2,2,2,0,1,0,0,0,1,1,0,0,1
8707,0.372235,0.22399,0.0177345,0.000277112,1.829107,0.046555,2266591.801,14992.36655,0,1,1,1,3,1,1,3,1,1,3,2,3,3,4,3,2,2,2,0,1,0,0,0,1,1,0,0,1
8708,0.374116,0.224,0.0178152,0.000278757,1.463642,0.045173,2139144.261,15369.21561,0,1,1,1,4,1,1,4,1,1,4,2,3,3,4,3,2,2,2,0,1,0,0,0,1,1,0,0,1
8709,0.374116,0.224,0.0178152,0.000278757,1.406497,0.035281,2331908.512,12671.8769,0,1,1,0,3,1,1,3,1,0,3,4,5,5,4,3,2,2,2,0,1,0,0,0,1,1,0,0,1
8710,0.572862,0.224285,0.0198472,0.000293268,1.823535,0.034866,2562506.59,14988.0177,0,1,1,1,3,1,1,3,1,1,3,4,5,5,4,3,2,2,2,0,1,0,0,0,1,1,0,0,1
8711,0.574742,0.224295,0.0199279,0.000294914,1.597382,0.046244,2433762.006,16077.78297,0,1,1,1,4,1,1,4,1,1,4,4,5,5,4,3,2,2,2,0,1,0,0,0,1,1,0,0,1
8712,0.574742,0.224295,0.0199279,0.000294914,1.482866,0.035924,2198778.342,12919.12432,0,1,1,0,3,1,1,3,1,0,3,3,4,4,6,3,2,2,2,0,1,0,0,0,1,1,0,0,1
8713,0.435242,0.224173,0.018747,0.000284737,1.599401,0.03758,2534633.527,15086.30723,0,1,1,1,3,1,1,3,1,1,3,3,4,4,6,3,2,2,2,0,1,0,0,0,1,1,0,0,1
8714,0.437123,0.224182,0.0188277,0.000286382,1.949913,0.039084,2282271.296,16050.18031,0,1,1,1,4,1,1,4,1,1,4,3,4,4,6,3,2,2,2,0,1,0,0,0,1,1,0,0,1
8715,0.437123,0.224182,0.0188277,0.000286382,1.467623,0.041159,1870436.834,12593.82441,0,1,1,0,3,1,1,3,1,0,3,2,3,3,6,3,2,2,2,0,1,0,0,0,1,1,0,0,1
8716,0.372266,0.22399,0.0177384,0.000277176,1.638875,0.032056,2361977.746,14999.54384,0,1,1,1,3,1,1,3,1,1,3,2,3,3,6,3,2,2,2,0,1,0,0,0,1,1,0,0,1
8717,0.374147,0.224,0.0178191,0.000278821,1.433078,0.043346,2251137.364,15175.04837,0,1,1,1,4,1,1,4,1,1,4,2,3,3,6,3,2,2,2,0,1,0,0,0,1,1,0,0,1
8718,0.374147,0.224,0.0178191,0.000278821,1.710779,0.047862,2430615.785,13677.44667,0,1,1,0,3,1,1,3,1,0,3,4,5,5,6,3,2,2,2,0,1,0,0,0,1,1,0,0,1
8719,0.572893,0.224285,0.019851,0.000293332,1.514511,0.042437,2326337.16,15606.78536,0,1,1,1,3,1,1,3,1,1,3,4,5,5,6,3,2,2,2,0,1,0,0,0,1,1,0,0,1
8720,0.574773,0.224295,0.0199318,0.000294978,1.915957,0.049429,2447075.441,16540.26274,0,1,1,1,4,1,1,4,1,1,4,4,5,5,6,3,2,2,2,0,1,0,0,0,1,1,0,0,1
8721,0.574773,0.224295,0.0199318,0.000294978,1.97821,0.037438,2338518.295,13528.46947,0,1,1,0,3,1,1,3,1,0,3,3,4,4,5,5,5,2,2,0,1,0,0,0,1,1,0,0,1
8722,0.43546,0.224174,0.0187838,0.00028525,1.655894,0.041156,2181533.726,15930.58498,0,1,1,1,3,1,1,3,1,1,3,3,4,4,5,5,5,2,2,0,1,0,0,0,1,1,0,0,1
8723,0.437657,0.224185,0.0188742,0.000287034,1.587227,0.046567,2478449.371,15833.7919,0,1,1,1,4,1,1,4,1,1,4,3,4,4,5,5,5,2,2,0,1,0,0,0,1,1,0,0,1
8724,0.437657,0.224185,0.0188742,0.000287034,1.912355,0.036163,1859093.562,12857.30685,0,1,1,0,3,1,1,3,1,0,3,2,3,3,5,5,5,2,2,0,1,0,0,0,1,1,0,0,1
8725,0.372484,0.223992,0.0177752,0.00027769,1.523533,0.040128,2230631.272,15422.54701,0,1,1,1,3,1,1,3,1,1,3,2,3,3,5,5,5,2,2,0,1,0,0,0,1,1,0,0,1
8726,0.374681,0.224002,0.0178656,0.000279473,1.503537,0.050099,2488246.831,15201.68983,0,1,1,1,4,1,1,4,1,1,4,2,3,3,5,5,5,2,2,0,1,0,0,0,1,1,0,0,1
8727,0.374681,0.224002,0.0178656,0.000279473,1.995976,0.04798,2572748.113,13550.53947,0,1,1,0,3,1,1,3,1,0,3,4,5,5,5,5,5,2,2,0,1,0,0,0,1,1,0,0,1
8728,0.57311,0.224287,0.0198879,0.000293846,1.648559,0.030815,2337336.191,15351.36602,0,1,1,1,3,1,1,3,1,1,3,4,5,5,5,5,5,2,2,0,1,0,0,0,1,1,0,0,1
8729,0.575308,0.224297,0.0199782,0.00029563,1.881768,0.04415,2026205.495,15222.33224,0,1,1,1,4,1,1,4,1,1,4,4,5,5,5,5,5,2,2,0,1,0,0,0,1,1,0,0,1
8730,0.575308,0.224297,0.0199782,0.00029563,1.309828,0.036797,2275508.928,13001.36355,0,1,1,0,3,1,1,3,1,0,3,3,4,4,4,5,5,2,2,0,1,0,0,0,1,1,0,0,1
8731,0.435441,0.224174,0.0187824,0.000285211,1.783625,0.038962,2302766.846,15045.44572,0,1,1,1,3,1,1,3,1,1,3,3,4,4,4,5,5,2,2,0,1,0,0,0,1,1,0,0,1
8732,0.437639,0.224185,0.0188727,0.000286995,1.539792,0.038799,2265247.389,15261.58704,0,1,1,1,4,1,1,4,1,1,4,3,4,4,4,5,5,2,2,0,1,0,0,0,1,1,0,0,1
8733,0.437639,0.224185,0.0188727,0.000286995,1.82362,0.038208,2318088.911,12787.93972,0,1,1,0,3,1,1,3,1,0,3,2,3,3,4,5,5,2,2,0,1,0,0,0,1,1,0,0,1
8734,0.372465,0.223992,0.0177738,0.00027765,1.630885,0.033993,1918233.013,15085.49936,0,1,1,1,3,1,1,3,1,1,3,2,3,3,4,5,5,2,2,0,1,0,0,0,1,1,0,0,1
8735,0.374663,0.224002,0.0178641,0.000279434,1.60416,0.039079,1908393.515,15277.31759,0,1,1,1,4,1,1,4,1,1,4,2,3,3,4,5,5,2,2,0,1,0,0,0,1,1,0,0,1
8736,0.374663,0.224002,0.0178641,0.000279434,1.309945,0.043334,2505017.454,13483.39483,0,1,1,0,3,1,1,3,1,0,3,4,5,5,4,5,5,2,2,0,1,0,0,0,1,1,0,0,1
8737,0.573091,0.224287,0.0198864,0.000293807,1.347712,0.036756,2318485.473,15479.52218,0,1,1,1,3,1,1,3,1,1,3,4,5,5,4,5,5,2,2,0,1,0,0,0,1,1,0,0,1
8738,0.575289,0.224297,0.0199768,0.000295591,1.621442,0.044817,2355928.643,15863.54575,0,1,1,1,4,1,1,4,1,1,4,4,5,5,4,5,5,2,2,0,1,0,0,0,1,1,0,0,1
8739,0.575289,0.224297,0.0199768,0.000295591,1.571915,0.042116,2426412.062,13790.4961,0,1,1,0,3,1,1,3,1,0,3,3,4,4,6,5,5,2,2,0,1,0,0,0,1,1,0,0,1
8740,0.435472,0.224174,0.0187863,0.000285275,1.77943,0.042427,2565006.483,15435.16558,0,1,1,1,3,1,1,3,1,1,3,3,4,4,6,5,5,2,2,0,1,0,0,0,1,1,0,0,1
8741,0.437669,0.224185,0.0188766,0.000287059,1.637394,0.045859,2426590.894,16034.33971,0,1,1,1,4,1,1,4,1,1,4,3,4,4,6,5,5,2,2,0,1,0,0,0,1,1,0,0,1
8742,0.437669,0.224185,0.0188766,0.000287059,1.784266,0.048185,2306094.753,13010.30136,0,1,1,0,3,1,1,3,1,0,3,2,3,3,6,5,5,2,2,0,1,0,0,0,1,1,0,0,1
8743,0.372496,0.223992,0.0177777,0.000277715,1.793567,0.045138,2512022.776,16018.94025,0,1,1,1,3,1,1,3,1,1,3,2,3,3,6,5,5,2,2,0,1,0,0,0,1,1,0,0,1
8744,0.374694,0.224002,0.017868,0.000279499,1.38837,0.039082,2352546.433,16331.44747,0,1,1,1,4,1,1,4,1,1,4,2,3,3,6,5,5,2,2,0,1,0,0,0,1,1,0,0,1
8745,0.374694,0.224002,0.017868,0.000279499,1.575035,0.03971,2422715.713,13936.557,0,1,1,0,3,1,1,3,1,0,3,4,5,5,6,5,5,2,2,0,1,0,0,0,1,1,0,0,1
8746,0.573122,0.224287,0.0198903,0.000293871,1.707014,0.04848,2160805.187,15299.83698,0,1,1,1,3,1,1,3,1,1,3,4,5,5,6,5,5,2,2,0,1,0,0,0,1,1,0,0,1
8747,0.57532,0.224297,0.0199806,0.000295655,1.329172,0.040573,2476079.056,16846.74885,0,1,1,1,4,1,1,4,1,1,4,4,5,5,6,5,5,2,2,0,1,0,0,0,1,1,0,0,1
8748,0.57532,0.224297,0.0199806,0.000295655,1.614241,0.03285,2350968.084,15275.07924,0,1,1,0,3,1,1,3,1,0,3,3,4,4,5,4,4,4,4,0,1,0,0,0,1,1,0,0,1
8749,0.435472,0.224174,0.0187788,0.00028522,1.554033,0.049153,2114856.778,17365.95227,0,1,1,1,3,1,1,3,1,1,3,3,4,4,5,4,4,4,4,0,1,0,0,0,1,1,0,0,1
8750,0.437523,0.224184,0.0188625,0.000286906,1.775671,0.035539,2077301.876,17766.97302,0,1,1,1,4,1,1,4,1,1,4,3,4,4,5,4,4,4,4,0,1,0,0,0,1,1,0,0,1
8751,0.437523,0.224184,0.0188625,0.000286906,1.311357,0.03057,1891344.095,14398.73641,0,1,1,0,3,1,1,3,1,0,3,2,3,3,5,4,4,4,4,0,1,0,0,0,1,1,0,0,1
8752,0.372496,0.223991,0.0177702,0.00027766,1.90121,0.05048,2383503.442,17589.48274,0,1,1,1,3,1,1,3,1,1,3,2,3,3,5,4,4,4,4,0,1,0,0,0,1,1,0,0,1
8753,0.374547,0.224001,0.0178539,0.000279345,1.662659,0.031418,2034976.87,17461.28284,0,1,1,1,4,1,1,4,1,1,4,2,3,3,5,4,4,4,4,0,1,0,0,0,1,1,0,0,1
8754,0.374547,0.224001,0.0178539,0.000279345,1.701928,0.039815,2541864.86,15145.534,0,1,1,0,3,1,1,3,1,0,3,4,5,5,5,4,4,4,4,0,1,0,0,0,1,1,0,0,1
8755,0.573123,0.224286,0.0198829,0.000293816,1.765307,0.041467,2383781.058,20672.06532,0,1,1,1,3,1,1,3,1,1,3,4,5,5,5,4,4,4,4,0,1,0,0,0,1,1,0,0,1
8756,0.575173,0.224296,0.0199666,0.000295501,1.901579,0.039676,2126561.821,19658.63303,0,1,1,1,4,1,1,4,1,1,4,4,5,5,5,4,4,4,4,0,1,0,0,0,1,1,0,0,1
8757,0.575173,0.224296,0.0199666,0.000295501,1.691482,0.030816,2388901.331,15215.03146,0,1,1,0,3,1,1,3,1,0,3,3,4,4,4,4,4,4,4,0,1,0,0,0,1,1,0,0,1
8758,0.435454,0.224174,0.0187773,0.000285181,1.594043,0.039334,2489339.286,17274.01215,0,1,1,1,3,1,1,3,1,1,3,3,4,4,4,4,4,4,4,0,1,0,0,0,1,1,0,0,1
8759,0.437504,0.224184,0.0188611,0.000286867,1.391887,0.045044,2149585.45,25585.7361,0,1,1,1,4,1,1,4,1,1,4,3,4,4,4,4,4,4,4,0,1,0,0,0,1,1,0,0,1
